ID,Tank Failure Pressure (bar),Liquid Ratio (%),Tank Width (m),Tank Length (m),Tank Height (m),BLEVE Height (m),Vapour Height (m),Vapour Temperature (K),Liquid Temperature (K),Obstacle Distance to BLEVE (m),Obstacle Width (m),Obstacle Height (m),Obstacle Thickness (m),Obstacle Angle,Status,Liquid Critical Pressure (bar),Liquid Boiling Temperature (K),Liquid Critical Temperature (K),Sensor ID,Sensor Position Side,Sensor Position x,Sensor Position y,Sensor Position z,Target Pressure (bar)
11568.0,10.15,0.58,1.22,9.02,1.4,1.98,0.58,515.48,312.75,10.0,5.0,6.0,1.41,10.0,Subcooled,37.9,-1.0,152.0,13.0,2.0,10.55,1.8,-2.1,0.77399391
11569.0,9.91,0.58,1.19,8.99,1.4,2.01,0.6,515.28,312.93,10.0,5.0,6.0,1.4,10.0,Subcooled,37.9,-1.0,152.0,14.0,2.0,10.55,1.8,0.7,0.53171068
11570.0,10.0,0.58,1.21,9.02,1.41,2.0,0.61,515.4,312.79,10.0,5.0,6.0,1.4,10.0,Subcooled,37.9,-1.0,152.0,15.0,2.0,10.55,1.8,3.5,0.37198344
11571.0,9.99,0.59,1.19,8.99,1.39,2.0,0.61,515.22,312.28,10.0,5.0,6.0,1.4,10.0,Subcooled,37.9,-1.0,152.0,16.0,2.0,10.55,4.1,-2.1,0.54598892
11572.0,9.96,0.58,1.18,9.01,1.4,2.0,0.59,514.95,313.34,10.0,5.0,6.0,1.4,10.0,Subcooled,37.9,-1.0,152.0,17.0,2.0,10.55,4.1,0.7,0.31773767
11573.0,10.24,0.58,1.21,9.0,1.41,2.0,0.6,514.7,312.85,10.0,5.0,6.0,1.41,10.0,Subcooled,37.9,-1.0,152.0,18.0,2.0,10.55,4.1,3.5,0.2494055
11574.0,10.16,0.58,1.2,9.02,1.38,2.0,0.6,514.55,312.91,10.0,5.0,6.0,1.41,10.0,Subcooled,37.9,-1.0,152.0,19.0,3.0,11.3,-0.75,-2.1,0.43839046
11575.0,10.07,0.58,1.21,8.99,1.39,2.02,0.59,514.63,312.72,10.0,5.0,6.0,1.41,10.0,Subcooled,37.9,-1.0,152.0,20.0,3.0,11.3,-0.75,0.7,0.35560903
11576.0,9.94,0.58,1.21,9.01,1.39,2.01,0.59,516.97,312.55,10.0,5.0,6.0,1.42,10.0,Subcooled,37.9,-1.0,152.0,21.0,3.0,11.3,-0.75,3.5,0.23005135
11577.0,10.06,0.59,1.19,9.01,1.39,1.99,0.6,514.57,313.29,10.0,5.0,6.0,1.39,10.0,Subcooled,37.9,-1.0,152.0,22.0,4.0,11.3,-0.5,3.8,0.20931865
11578.0,10.07,0.58,1.22,9.01,1.38,1.99,0.58,515.42,312.73,10.0,5.0,6.0,1.39,10.0,Subcooled,37.9,-1.0,152.0,23.0,4.0,11.3,1.8,3.8,0.16591261
11579.0,9.91,0.58,1.21,8.99,1.41,2.01,0.62,515.42,313.16,10.0,5.0,6.0,1.39,10.0,Subcooled,37.9,-1.0,152.0,24.0,4.0,11.3,4.1,3.8,0.13275212
11580.0,9.83,0.58,1.2,9.0,1.42,2.0,0.58,515.09,312.21,10.0,5.0,6.0,1.41,10.0,Subcooled,37.9,-1.0,152.0,25.0,5.0,11.3,4.35,-2.1,0.23124385
11581.0,10.01,0.58,1.18,9.01,1.42,2.01,0.59,514.1,312.56,10.0,5.0,6.0,1.42,10.0,Subcooled,37.9,-1.0,152.0,26.0,5.0,11.3,4.35,0.7,0.16013819
11582.0,10.06,0.59,1.21,9.0,1.39,2.0,0.61,515.3,312.28,10.0,5.0,6.0,1.38,10.0,Subcooled,37.9,-1.0,152.0,27.0,5.0,11.3,4.35,3.5,0.12464268
11583.0,31.49,0.51,2.81,5.0,1.99,1.2,1.01,353.26,342.78,17.0,5.0,11.0,0.61,14.0,Subcooled,42.5,-42.0,96.7,1.0,1.0,19.05,1.9,-1.5,0.10945065
11584.0,31.67,0.51,2.8,4.99,2.0,1.2,0.99,353.91,342.52,17.0,5.0,11.0,0.59,14.0,Subcooled,42.5,-42.0,96.7,2.0,1.0,19.05,1.9,3.8,0.11145516
11585.0,31.57,0.51,2.8,4.99,2.02,1.2,1.0,353.32,342.27,17.0,5.0,11.0,0.62,14.0,Subcooled,42.5,-42.0,96.7,3.0,1.0,19.05,1.9,9.1,0.13777594
11586.0,31.86,0.51,2.81,4.99,1.99,1.21,1.01,352.97,342.92,17.0,5.0,11.0,0.61,14.0,Subcooled,42.5,-42.0,96.7,4.0,1.0,19.05,4.2,-1.5,0.09803386
11587.0,31.68,0.51,2.82,4.98,1.98,1.22,0.98,354.14,343.28,17.0,5.0,11.0,0.59,14.0,Subcooled,42.5,-42.0,96.7,5.0,1.0,19.05,4.2,3.8,0.0998208
11588.0,31.73,0.51,2.8,4.99,1.99,1.19,0.99,352.82,342.44,17.0,5.0,11.0,0.61,14.0,Subcooled,42.5,-42.0,96.7,6.0,1.0,19.05,4.2,9.1,0.0937168
11589.0,31.76,0.51,2.8,4.99,2.0,1.2,1.0,353.26,342.43,17.0,5.0,11.0,0.62,14.0,Subcooled,42.5,-42.0,96.7,7.0,1.0,19.05,6.5,-1.5,0.078102365
11590.0,31.56,0.51,2.81,5.01,1.99,1.19,1.02,352.15,342.67,17.0,5.0,11.0,0.58,14.0,Subcooled,42.5,-42.0,96.7,8.0,1.0,19.05,6.5,3.8,0.079856165
11591.0,31.67,0.51,2.81,4.98,1.99,1.19,0.99,353.68,342.53,17.0,5.0,11.0,0.59,14.0,Subcooled,42.5,-42.0,96.7,9.0,1.0,19.05,6.5,9.1,0.14063802
11592.0,31.72,0.51,2.82,5.0,2.0,1.18,1.01,354.04,343.01,17.0,5.0,11.0,0.62,14.0,Subcooled,42.5,-42.0,96.7,10.0,2.0,18.35,1.9,-1.5,0.54248893
11593.0,31.42,0.51,2.78,5.0,1.99,1.21,1.0,354.24,342.08,17.0,5.0,11.0,0.58,14.0,Subcooled,42.5,-42.0,96.7,11.0,2.0,18.35,1.9,3.8,0.5289259
11594.0,31.51,0.51,2.79,4.98,1.99,1.18,1.01,354.24,342.12,17.0,5.0,11.0,0.61,14.0,Subcooled,42.5,-42.0,96.7,12.0,2.0,18.35,1.9,9.1,0.46015191
11595.0,31.77,0.51,2.8,4.99,2.01,1.19,0.98,354.31,342.3,17.0,5.0,11.0,0.59,14.0,Subcooled,42.5,-42.0,96.7,13.0,2.0,18.35,4.2,-1.5,0.60978311
11596.0,31.38,0.51,2.8,5.0,2.0,1.21,1.0,352.44,342.43,17.0,5.0,11.0,0.59,14.0,Subcooled,42.5,-42.0,96.7,14.0,2.0,18.35,4.2,3.8,0.598957
11597.0,31.42,0.51,2.82,5.02,2.0,1.21,1.0,353.53,342.59,17.0,5.0,11.0,0.61,14.0,Subcooled,42.5,-42.0,96.7,15.0,2.0,18.35,4.2,9.1,0.52945721
11598.0,31.71,0.51,2.79,5.0,2.01,1.18,0.99,352.66,343.28,17.0,5.0,11.0,0.61,14.0,Subcooled,42.5,-42.0,96.7,16.0,2.0,18.35,6.5,-1.5,0.55129224
11599.0,31.66,0.51,2.8,5.0,2.02,1.2,0.99,353.96,343.04,17.0,5.0,11.0,0.61,14.0,Subcooled,42.5,-42.0,96.7,17.0,2.0,18.35,6.5,3.8,0.54827499
11600.0,31.71,0.51,2.81,5.0,1.99,1.19,1.01,352.26,342.45,17.0,5.0,11.0,0.58,14.0,Subcooled,42.5,-42.0,96.7,18.0,2.0,18.35,6.5,9.1,0.4950504
11601.0,31.88,0.51,2.79,5.0,1.99,1.22,0.99,353.27,342.27,17.0,5.0,11.0,0.59,14.0,Subcooled,42.5,-42.0,96.7,19.0,3.0,18.7,1.65,-1.5,0.33831382
11602.0,31.75,0.51,2.8,4.99,1.99,1.2,0.98,353.91,343.07,17.0,5.0,11.0,0.59,14.0,Subcooled,42.5,-42.0,96.7,20.0,3.0,18.7,1.65,3.8,0.33482632
11603.0,31.53,0.51,2.78,5.01,1.98,1.2,0.99,353.53,342.57,17.0,5.0,11.0,0.61,14.0,Subcooled,42.5,-42.0,96.7,21.0,3.0,18.7,1.65,9.1,0.29693195
11604.0,31.72,0.51,2.78,5.01,2.02,1.2,1.01,353.48,342.41,17.0,5.0,11.0,0.61,14.0,Subcooled,42.5,-42.0,96.7,22.0,4.0,18.7,1.9,9.4,0.2331966
11605.0,31.49,0.51,2.8,5.0,2.0,1.2,1.01,353.5,343.22,17.0,5.0,11.0,0.6,14.0,Subcooled,42.5,-42.0,96.7,23.0,4.0,18.7,4.2,9.4,0.21768762
11606.0,31.65,0.51,2.78,5.01,2.01,1.2,1.01,352.6,342.53,17.0,5.0,11.0,0.62,14.0,Subcooled,42.5,-42.0,96.7,24.0,4.0,18.7,6.5,9.4,0.22928748
11607.0,31.66,0.51,2.81,5.0,2.0,1.2,1.0,352.8,342.33,17.0,5.0,11.0,0.61,14.0,Subcooled,42.5,-42.0,96.7,25.0,5.0,18.7,6.75,-1.5,0.24172504
11608.0,31.67,0.51,2.79,5.0,2.01,1.21,0.99,353.71,342.42,17.0,5.0,11.0,0.59,14.0,Subcooled,42.5,-42.0,96.7,26.0,5.0,18.7,6.75,3.8,0.24419141
11609.0,31.63,0.51,2.82,4.99,1.98,1.18,1.0,354.16,341.98,17.0,5.0,11.0,0.59,14.0,Subcooled,42.5,-42.0,96.7,27.0,5.0,18.7,6.75,9.1,0.23841958
11610.0,21.68,0.38,1.01,4.61,3.0,1.79,1.8,356.97,359.27,13.0,4.0,4.0,2.01,8.0,Subcooled,37.9,-1.0,152.0,1.0,1.0,15.55,0.0,-2.5,0.17623721
11611.0,21.47,0.37,0.98,4.61,2.98,1.78,1.79,356.81,359.68,13.0,4.0,4.0,2.0,8.0,Subcooled,37.9,-1.0,152.0,2.0,1.0,15.55,0.0,-0.7,0.17609228
11612.0,21.8,0.38,1.02,4.61,2.99,1.81,1.79,356.75,359.44,13.0,4.0,4.0,1.99,8.0,Subcooled,37.9,-1.0,152.0,3.0,1.0,15.55,0.0,1.1,0.24250123
11613.0,21.67,0.38,1.01,4.6,3.01,1.82,1.8,356.78,359.72,13.0,4.0,4.0,2.0,8.0,Subcooled,37.9,-1.0,152.0,4.0,1.0,15.55,1.8,-2.5,0.18171166
11614.0,21.67,0.38,0.99,4.6,3.0,1.78,1.81,356.94,360.33,13.0,4.0,4.0,2.0,8.0,Subcooled,37.9,-1.0,152.0,5.0,1.0,15.55,1.8,-0.7,0.21596009
11615.0,21.47,0.38,1.0,4.62,3.0,1.79,1.8,356.97,358.88,13.0,4.0,4.0,2.0,8.0,Subcooled,37.9,-1.0,152.0,6.0,1.0,15.55,1.8,1.1,0.14078602
11616.0,21.47,0.38,0.99,4.61,3.0,1.79,1.8,355.43,360.27,13.0,4.0,4.0,2.01,8.0,Subcooled,37.9,-1.0,152.0,7.0,1.0,15.55,3.6,-2.5,0.11959568
11617.0,21.66,0.37,1.01,4.61,3.01,1.79,1.8,355.71,359.35,13.0,4.0,4.0,2.01,8.0,Subcooled,37.9,-1.0,152.0,8.0,1.0,15.55,3.6,-0.7,0.16788951
11618.0,21.86,0.38,0.98,4.6,3.01,1.82,1.82,357.13,360.03,13.0,4.0,4.0,1.98,8.0,Subcooled,37.9,-1.0,152.0,9.0,1.0,15.55,3.6,1.1,0.20646358
11619.0,21.66,0.38,1.0,4.59,2.99,1.79,1.81,356.83,359.78,13.0,4.0,4.0,2.01,8.0,Subcooled,37.9,-1.0,152.0,10.0,2.0,13.45,0.0,-2.5,1.3518238
11620.0,21.81,0.37,1.02,4.61,2.99,1.78,1.82,355.87,359.69,13.0,4.0,4.0,2.0,8.0,Subcooled,37.9,-1.0,152.0,11.0,2.0,13.45,0.0,-0.7,1.3151037
11621.0,21.7,0.37,0.99,4.59,3.0,1.81,1.8,356.03,359.44,13.0,4.0,4.0,2.01,8.0,Subcooled,37.9,-1.0,152.0,12.0,2.0,13.45,0.0,1.1,1.1379859
11622.0,21.94,0.38,1.0,4.61,2.99,1.81,1.81,357.04,359.87,13.0,4.0,4.0,1.98,8.0,Subcooled,37.9,-1.0,152.0,13.0,2.0,13.45,1.8,-2.5,1.4158999
11623.0,21.61,0.37,1.0,4.6,2.99,1.8,1.78,355.94,359.59,13.0,4.0,4.0,1.99,8.0,Subcooled,37.9,-1.0,152.0,14.0,2.0,13.45,1.8,-0.7,1.3782868
11624.0,21.76,0.37,0.99,4.62,3.01,1.79,1.81,357.16,359.72,13.0,4.0,4.0,2.02,8.0,Subcooled,37.9,-1.0,152.0,15.0,2.0,13.45,1.8,1.1,1.1614255
11625.0,21.67,0.38,0.99,4.59,2.99,1.79,1.82,357.55,359.37,13.0,4.0,4.0,2.0,8.0,Subcooled,37.9,-1.0,152.0,16.0,2.0,13.45,3.6,-2.5,1.165316
11626.0,21.74,0.38,0.98,4.6,3.02,1.81,1.78,356.88,359.16,13.0,4.0,4.0,2.0,8.0,Subcooled,37.9,-1.0,152.0,17.0,2.0,13.45,3.6,-0.7,1.1343454
11627.0,21.5,0.37,0.99,4.6,3.02,1.8,1.78,356.49,359.65,13.0,4.0,4.0,1.99,8.0,Subcooled,37.9,-1.0,152.0,18.0,2.0,13.45,3.6,1.1,0.94402468
11628.0,21.78,0.37,0.99,4.6,2.99,1.79,1.79,356.17,359.75,13.0,4.0,4.0,2.02,8.0,Subcooled,37.9,-1.0,152.0,19.0,3.0,14.5,-0.25,-2.5,0.69126385
11629.0,21.83,0.37,1.0,4.61,3.02,1.81,1.8,357.88,359.87,13.0,4.0,4.0,2.01,8.0,Subcooled,37.9,-1.0,152.0,20.0,3.0,14.5,-0.25,-0.7,0.6796813
11630.0,21.67,0.37,1.0,4.61,2.99,1.81,1.78,356.26,360.12,13.0,4.0,4.0,2.0,8.0,Subcooled,37.9,-1.0,152.0,21.0,3.0,14.5,-0.25,1.1,0.60645616
11631.0,21.62,0.37,0.98,4.59,2.99,1.8,1.81,356.7,359.73,13.0,4.0,4.0,2.01,8.0,Subcooled,37.9,-1.0,152.0,22.0,4.0,14.5,0.0,1.4,0.47492516
11632.0,21.85,0.37,1.01,4.59,3.0,1.79,1.8,356.8,359.76,13.0,4.0,4.0,2.0,8.0,Subcooled,37.9,-1.0,152.0,23.0,4.0,14.5,1.8,1.4,0.40430656
11633.0,21.76,0.37,1.01,4.62,3.01,1.79,1.8,356.6,358.87,13.0,4.0,4.0,2.01,8.0,Subcooled,37.9,-1.0,152.0,24.0,4.0,14.5,3.6,1.4,0.36712062
11634.0,21.63,0.38,0.99,4.62,2.99,1.81,1.78,356.02,359.85,13.0,4.0,4.0,2.01,8.0,Subcooled,37.9,-1.0,152.0,25.0,5.0,14.5,3.85,-2.5,0.34932107
11635.0,21.65,0.37,1.01,4.61,3.02,1.78,1.79,355.5,359.61,13.0,4.0,4.0,2.0,8.0,Subcooled,37.9,-1.0,152.0,26.0,5.0,14.5,3.85,-0.7,0.34418318
11636.0,21.71,0.37,1.02,4.6,3.01,1.81,1.79,355.86,359.39,13.0,4.0,4.0,1.99,8.0,Subcooled,37.9,-1.0,152.0,27.0,5.0,14.5,3.85,1.1,0.36128786
11637.0,7.15,0.67,2.38,3.41,2.81,1.41,1.01,473.74,331.27,15.0,4.0,11.0,2.39,0.0,Subcooled,37.9,-1.0,152.0,1.0,1.0,18.65,-1.8,-1.7,0.084529884
11638.0,7.15,0.67,2.41,3.4,2.8,1.39,0.98,472.28,331.91,15.0,4.0,11.0,2.41,0.0,Subcooled,37.9,-1.0,152.0,2.0,1.0,18.65,-1.8,3.6,0.083036676
11639.0,7.03,0.67,2.38,3.41,2.79,1.41,1.01,472.56,330.87,15.0,4.0,11.0,2.41,0.0,Subcooled,37.9,-1.0,152.0,3.0,1.0,18.65,-1.8,8.9,0.072026007
11640.0,7.04,0.67,2.39,3.4,2.8,1.39,1.01,472.44,331.23,15.0,4.0,11.0,2.41,0.0,Subcooled,37.9,-1.0,152.0,4.0,1.0,18.65,0.0,-1.7,0.075802162
11641.0,6.98,0.67,2.39,3.38,2.8,1.42,1.01,472.27,330.86,15.0,4.0,11.0,2.39,0.0,Subcooled,37.9,-1.0,152.0,5.0,1.0,18.65,0.0,3.6,0.073283367
11642.0,7.0,0.67,2.42,3.4,2.82,1.4,1.02,472.54,331.16,15.0,4.0,11.0,2.39,0.0,Subcooled,37.9,-1.0,152.0,6.0,1.0,18.65,0.0,8.9,0.068386205
11643.0,7.32,0.67,2.38,3.41,2.79,1.41,1.0,473.33,331.45,15.0,4.0,11.0,2.4,0.0,Subcooled,37.9,-1.0,152.0,7.0,1.0,18.65,1.8,-1.7,0.043997984
11644.0,7.03,0.67,2.38,3.42,2.79,1.38,0.98,472.43,331.6,15.0,4.0,11.0,2.39,0.0,Subcooled,37.9,-1.0,152.0,8.0,1.0,18.65,1.8,3.6,0.039233975
11645.0,7.22,0.67,2.4,3.38,2.78,1.41,0.99,473.52,330.52,15.0,4.0,11.0,2.41,0.0,Subcooled,37.9,-1.0,152.0,9.0,1.0,18.65,1.8,8.9,0.040874459
11646.0,7.08,0.67,2.41,3.4,2.8,1.42,1.0,472.61,330.77,15.0,4.0,11.0,2.41,0.0,Subcooled,37.9,-1.0,152.0,10.0,2.0,16.15,-1.8,-1.7,0.31080624
11647.0,7.24,0.67,2.39,3.38,2.81,1.41,1.0,472.52,330.91,15.0,4.0,11.0,2.4,0.0,Subcooled,37.9,-1.0,152.0,11.0,2.0,16.15,-1.8,3.6,0.24610649
11648.0,7.18,0.67,2.39,3.4,2.79,1.4,1.01,472.26,331.17,15.0,4.0,11.0,2.39,0.0,Subcooled,37.9,-1.0,152.0,12.0,2.0,16.15,-1.8,8.9,0.1630162
11649.0,7.2,0.67,2.39,3.4,2.82,1.42,1.0,471.85,331.29,15.0,4.0,11.0,2.4,0.0,Subcooled,37.9,-1.0,152.0,13.0,2.0,16.15,0.0,-1.7,0.28344241
11650.0,7.01,0.67,2.41,3.39,2.81,1.39,1.01,471.84,330.75,15.0,4.0,11.0,2.4,0.0,Subcooled,37.9,-1.0,152.0,14.0,2.0,16.15,0.0,3.6,0.233564
11651.0,7.06,0.67,2.4,3.42,2.81,1.4,0.98,472.87,331.1,15.0,4.0,11.0,2.4,0.0,Subcooled,37.9,-1.0,152.0,15.0,2.0,16.15,0.0,8.9,0.19669056
11652.0,7.03,0.66,2.41,3.39,2.79,1.4,0.98,471.73,331.28,15.0,4.0,11.0,2.42,0.0,Subcooled,37.9,-1.0,152.0,16.0,2.0,16.15,1.8,-1.7,0.25079882
11653.0,7.13,0.67,2.38,3.38,2.81,1.39,1.0,472.71,331.35,15.0,4.0,11.0,2.41,0.0,Subcooled,37.9,-1.0,152.0,17.0,2.0,16.15,1.8,3.6,0.1759218
11654.0,7.1,0.67,2.41,3.42,2.78,1.39,1.02,474.16,330.49,15.0,4.0,11.0,2.4,0.0,Subcooled,37.9,-1.0,152.0,18.0,2.0,16.15,1.8,8.9,0.14402865
11655.0,6.98,0.67,2.4,3.4,2.79,1.38,1.01,470.28,330.76,15.0,4.0,11.0,2.4,0.0,Subcooled,37.9,-1.0,152.0,19.0,3.0,17.4,-2.05,-1.7,0.22225232
11656.0,7.04,0.67,2.4,3.4,2.78,1.4,1.01,471.51,331.38,15.0,4.0,11.0,2.42,0.0,Subcooled,37.9,-1.0,152.0,20.0,3.0,17.4,-2.05,3.6,0.20772463
11657.0,7.09,0.67,2.4,3.39,2.78,1.39,0.99,473.37,331.45,15.0,4.0,11.0,2.38,0.0,Subcooled,37.9,-1.0,152.0,21.0,3.0,17.4,-2.05,8.9,0.12362419
11658.0,7.05,0.67,2.42,3.41,2.8,1.39,1.0,472.14,331.71,15.0,4.0,11.0,2.41,0.0,Subcooled,37.9,-1.0,152.0,22.0,4.0,17.4,-1.8,9.2,0.096819453
11659.0,7.3,0.67,2.4,3.42,2.81,1.42,0.99,472.13,330.83,15.0,4.0,11.0,2.38,0.0,Subcooled,37.9,-1.0,152.0,23.0,4.0,17.4,0.0,9.2,0.075345486
11660.0,7.13,0.67,2.4,3.38,2.78,1.41,0.99,472.22,331.19,15.0,4.0,11.0,2.38,0.0,Subcooled,37.9,-1.0,152.0,24.0,4.0,17.4,1.8,9.2,0.078494221
11661.0,7.27,0.67,2.41,3.4,2.79,1.4,0.99,473.42,331.81,15.0,4.0,11.0,2.4,0.0,Subcooled,37.9,-1.0,152.0,25.0,5.0,17.4,2.05,-1.7,0.11877875
11662.0,7.02,0.67,2.42,3.41,2.82,1.4,1.02,473.56,331.39,15.0,4.0,11.0,2.4,0.0,Subcooled,37.9,-1.0,152.0,26.0,5.0,17.4,2.05,3.6,0.096206956
11663.0,7.08,0.67,2.42,3.39,2.81,1.42,1.01,473.33,331.58,15.0,4.0,11.0,2.38,0.0,Subcooled,37.9,-1.0,152.0,27.0,5.0,17.4,2.05,8.9,0.066468045
11664.0,40.44,0.19,1.99,1.6,1.2,1.59,0.98,445.59,288.37,12.0,4.0,4.0,0.59,5.0,Subcooled,42.5,-42.0,96.7,1.0,1.0,13.65,-0.8,-1.9,0.098231882
11665.0,40.44,0.18,2.02,1.61,1.21,1.6,1.02,446.41,288.5,12.0,4.0,4.0,0.58,5.0,Subcooled,42.5,-42.0,96.7,2.0,1.0,13.65,-0.8,-0.1,0.11594174
11666.0,40.46,0.18,2.01,1.59,1.2,1.61,1.0,444.45,287.95,12.0,4.0,4.0,0.6,5.0,Subcooled,42.5,-42.0,96.7,3.0,1.0,13.65,-0.8,1.7,0.12684639
11667.0,40.56,0.19,1.99,1.62,1.22,1.6,0.98,445.6,288.43,12.0,4.0,4.0,0.61,5.0,Subcooled,42.5,-42.0,96.7,4.0,1.0,13.65,1.0,-1.9,0.11074492
11668.0,40.32,0.18,2.02,1.61,1.2,1.58,0.99,444.89,287.57,12.0,4.0,4.0,0.59,5.0,Subcooled,42.5,-42.0,96.7,5.0,1.0,13.65,1.0,-0.1,0.1349702
11669.0,40.54,0.19,1.99,1.6,1.2,1.6,1.0,445.85,288.43,12.0,4.0,4.0,0.6,5.0,Subcooled,42.5,-42.0,96.7,6.0,1.0,13.65,1.0,1.7,0.079054222
11670.0,40.51,0.19,1.99,1.58,1.18,1.59,1.02,444.71,287.85,12.0,4.0,4.0,0.61,5.0,Subcooled,42.5,-42.0,96.7,7.0,1.0,13.65,2.8,-1.9,0.083198845
11671.0,40.48,0.18,2.0,1.58,1.21,1.59,1.0,444.71,288.44,12.0,4.0,4.0,0.62,5.0,Subcooled,42.5,-42.0,96.7,8.0,1.0,13.65,2.8,-0.1,0.082243837
11672.0,40.42,0.18,1.99,1.61,1.19,1.61,0.99,445.74,288.09,12.0,4.0,4.0,0.59,5.0,Subcooled,42.5,-42.0,96.7,9.0,1.0,13.65,2.8,1.7,0.13005139
11673.0,40.47,0.19,2.02,1.61,1.21,1.59,0.98,446.65,288.52,12.0,4.0,4.0,0.58,5.0,Subcooled,42.5,-42.0,96.7,10.0,2.0,12.95,-0.8,-1.9,0.51727331
11674.0,40.45,0.18,2.01,1.61,1.22,1.58,1.01,444.74,287.52,12.0,4.0,4.0,0.59,5.0,Subcooled,42.5,-42.0,96.7,11.0,2.0,12.95,-0.8,-0.1,0.49082363
11675.0,40.49,0.19,1.99,1.58,1.19,1.59,0.98,446.37,288.12,12.0,4.0,4.0,0.62,5.0,Subcooled,42.5,-42.0,96.7,12.0,2.0,12.95,-0.8,1.7,0.35749227
11676.0,40.68,0.18,2.01,1.6,1.21,1.62,0.98,445.45,288.29,12.0,4.0,4.0,0.59,5.0,Subcooled,42.5,-42.0,96.7,13.0,2.0,12.95,1.0,-1.9,0.57440162
11677.0,40.64,0.19,2.02,1.59,1.19,1.58,1.02,444.74,288.89,12.0,4.0,4.0,0.61,5.0,Subcooled,42.5,-42.0,96.7,14.0,2.0,12.95,1.0,-0.1,0.54707456
11678.0,40.31,0.18,2.0,1.59,1.2,1.59,1.01,444.46,288.27,12.0,4.0,4.0,0.62,5.0,Subcooled,42.5,-42.0,96.7,15.0,2.0,12.95,1.0,1.7,0.39902899
11679.0,40.51,0.18,2.0,1.6,1.19,1.62,1.01,446.31,288.17,12.0,4.0,4.0,0.6,5.0,Subcooled,42.5,-42.0,96.7,16.0,2.0,12.95,2.8,-1.9,0.53074658
11680.0,40.64,0.19,2.02,1.6,1.2,1.6,1.0,444.97,288.8,12.0,4.0,4.0,0.61,5.0,Subcooled,42.5,-42.0,96.7,17.0,2.0,12.95,2.8,-0.1,0.50908923
11681.0,40.59,0.19,1.99,1.6,1.19,1.61,1.01,446.26,288.35,12.0,4.0,4.0,0.6,5.0,Subcooled,42.5,-42.0,96.7,18.0,2.0,12.95,2.8,1.7,0.3883906
11682.0,40.45,0.19,2.0,1.61,1.21,1.61,1.0,446.32,287.85,12.0,4.0,4.0,0.59,5.0,Subcooled,42.5,-42.0,96.7,19.0,3.0,13.3,-1.05,-1.9,0.28035498
11683.0,40.51,0.19,2.0,1.58,1.2,1.6,0.99,445.68,287.79,12.0,4.0,4.0,0.6,5.0,Subcooled,42.5,-42.0,96.7,20.0,3.0,13.3,-1.05,-0.1,0.26985422
11684.0,40.67,0.19,2.02,1.59,1.19,1.58,1.0,445.67,288.63,12.0,4.0,4.0,0.6,5.0,Subcooled,42.5,-42.0,96.7,21.0,3.0,13.3,-1.05,1.7,0.22190078
11685.0,40.66,0.19,2.02,1.61,1.18,1.59,0.99,444.58,288.87,12.0,4.0,4.0,0.59,5.0,Subcooled,42.5,-42.0,96.7,22.0,4.0,13.3,-0.8,2.0,0.18956883
11686.0,40.67,0.18,2.02,1.59,1.19,1.6,1.01,444.02,287.87,12.0,4.0,4.0,0.6,5.0,Subcooled,42.5,-42.0,96.7,23.0,4.0,13.3,1.0,2.0,0.18901685
11687.0,40.67,0.18,2.01,1.6,1.2,1.59,0.99,444.57,288.46,12.0,4.0,4.0,0.59,5.0,Subcooled,42.5,-42.0,96.7,24.0,4.0,13.3,2.8,2.0,0.19931875
11688.0,40.41,0.19,1.99,1.6,1.18,1.6,1.01,445.07,288.21,12.0,4.0,4.0,0.6,5.0,Subcooled,42.5,-42.0,96.7,25.0,5.0,13.3,3.05,-1.9,0.25897983
11689.0,40.64,0.18,2.01,1.6,1.19,1.61,1.01,444.72,288.53,12.0,4.0,4.0,0.59,5.0,Subcooled,42.5,-42.0,96.7,26.0,5.0,13.3,3.05,-0.1,0.25224885
11690.0,40.4,0.19,2.01,1.6,1.18,1.59,0.99,445.99,287.8,12.0,4.0,4.0,0.6,5.0,Subcooled,42.5,-42.0,96.7,27.0,5.0,13.3,3.05,1.7,0.22222795
11691.0,34.76,0.89,3.02,7.22,2.18,1.42,0.21,315.67,370.97,5.0,10.0,13.0,1.59,28.0,Subcooled,37.9,-1.0,152.0,1.0,1.0,8.15,-2.2,-1.3,0.15175694
11692.0,34.89,0.88,2.99,7.19,2.19,1.41,0.19,316.72,371.34,5.0,10.0,13.0,1.59,28.0,Subcooled,37.9,-1.0,152.0,2.0,1.0,8.15,-2.2,5.0,0.12804842
11693.0,34.49,0.88,3.01,7.21,2.19,1.41,0.2,317.42,370.21,5.0,10.0,13.0,1.61,28.0,Subcooled,37.9,-1.0,152.0,3.0,1.0,8.15,-2.2,11.3,0.1473327
11694.0,34.6,0.88,2.99,7.19,2.22,1.39,0.19,317.81,371.1,5.0,10.0,13.0,1.6,28.0,Subcooled,37.9,-1.0,152.0,4.0,1.0,8.15,2.6,-1.3,0.070611469
11695.0,34.58,0.88,3.0,7.22,2.21,1.39,0.2,316.95,370.89,5.0,10.0,13.0,1.59,28.0,Subcooled,37.9,-1.0,152.0,5.0,1.0,8.15,2.6,5.0,0.071932562
